fromNode	toNode	weight	direction	fromAltName	toAltName
CG1657	Cul4	0.0285243970805664	undirected	NA	NA
CG1657	CG13204	0.0211280869979324	undirected	NA	NA
CG1657	Sc2	0.0250213324630261	undirected	NA	NA
CG1657	Swip-1	0.0247095008646933	undirected	NA	NA
CG1657	CG14234	0.0208798399626732	undirected	NA	NA
CG1657	thoc7	0.0226681396555039	undirected	NA	NA
CG1657	CG42238	0.0472756144269259	undirected	NA	NA
CG1657	RabX4	0.0329857753785674	undirected	NA	NA
CG1657	RN-tre	0.0203539378600154	undirected	NA	NA
CG1657	cl	0.028052861966874	undirected	NA	NA
CG1657	e(r)	0.0248792794734476	undirected	NA	NA
CG1657	fl(2)d	0.032379088220751	undirected	NA	NA
CG1657	GCS2alpha	0.0286750431602507	undirected	NA	NA
Cul4	Sc2	0.023414625833198	undirected	NA	NA
Cul4	CG14234	0.0214142760158317	undirected	NA	NA
Cul4	CG42238	0.0420209888895885	undirected	NA	NA
Cul4	e(r)	0.0202936773217569	undirected	NA	NA
Cul4	GCS2alpha	0.026366993143795	undirected	NA	NA
CG13204	CG42238	0.0421051392972783	undirected	NA	NA
CG13204	RabX4	0.0207775624350256	undirected	NA	NA
Sc2	CG42238	0.0351484922016671	undirected	NA	NA
Swip-1	CG14234	0.0323023552603648	undirected	NA	NA
Swip-1	thoc7	0.021297658327139	undirected	NA	NA
Swip-1	CG42238	0.0420452252233103	undirected	NA	NA
Swip-1	RabX4	0.0202675043586911	undirected	NA	NA
Swip-1	RN-tre	0.0296531783121556	undirected	NA	NA
Swip-1	e(r)	0.0228637277321159	undirected	NA	NA
Swip-1	fl(2)d	0.0264524414622662	undirected	NA	NA
Swip-1	GCS2alpha	0.0212513988225205	undirected	NA	NA
CG14234	CG42238	0.0265870011800015	undirected	NA	NA
CG14234	RabX4	0.0208175480331263	undirected	NA	NA
CG14234	fl(2)d	0.0262235372486508	undirected	NA	NA
thoc7	CG42238	0.0267745037610151	undirected	NA	NA
CG42238	RabX4	0.0399786887003784	undirected	NA	NA
CG42238	RN-tre	0.0217836482996304	undirected	NA	NA
CG42238	cl	0.0321519996264772	undirected	NA	NA
CG42238	e(r)	0.0351460860707875	undirected	NA	NA
CG42238	fl(2)d	0.0334142553153057	undirected	NA	NA
CG42238	GCS2alpha	0.035054254402184	undirected	NA	NA
RabX4	cl	0.0223521217811259	undirected	NA	NA
RabX4	fl(2)d	0.0272070506728132	undirected	NA	NA
RabX4	GCS2alpha	0.0202298874810178	undirected	NA	NA
RN-tre	fl(2)d	0.0211720660158831	undirected	NA	NA
cl	fl(2)d	0.0265256946102926	undirected	NA	NA
e(r)	GCS2alpha	0.0297943685160976	undirected	NA	NA
